#  phi   psi
-173.709 152.92
-174.26 152.424
-167.726 179.476
-173.458 -174.934
-158.916 -163.548
-166.184 -173.911
165.169 178.869
-177.322 178.442
-166.236 173.014
-165.92 172.35
179.181 177.938
-168.822 161.99
178.005 172.72
-177.034 161.167
176.929 -178.11
-157.574 162.502
-177.672 169.956
-160.862 154.462
-179.966 -160.498
-147.462 -175.742
168.227 -169.872
-170.277 163.88
-145.287 153.624
-173.6 146.462
-164.832 148.448
-135.057 -156.854
-176.771 174.999
-140.94 159.827
-170.186 177.146
-167.902 167.919
169.995 160.247
-175.432 171.413
-164.437 -173.006
-167.289 167.38
179.276 147.908
-155.942 155.259
-167.144 169.914
-164.091 178.546
-153.887 171.821
176.548 164.591
-171.13 175.839
178.011 153.842
-176.142 -175.862
-167.671 177.795
-171.787 -172.174
-153.674 178.173
-153.954 171.197
-155.996 -179.236
-146.291 160.655
-164.635 -162.665
-164.567 179.802
-165.264 168.874
-160.379 167.61
-167.025 175.782
-172.991 170.753
-177.503 159.632
-161.665 179.241
-147.374 -176.926
-168.453 -166.221
-174.136 169.996
-173.87 149.775
-153.259 -177.698
-160.072 164.446
-151.196 146.868
-161.261 164.855
-161.356 163.395
-166.314 166.612
-169.562 162.609
-146.519 -178.89
-156.546 162.24
-178.429 140.412
-153.252 148.291
-158.467 155.28
165.347 156.999
-170.425 178.567
-177.457 157.265
-166.496 140.209
-161.877 178.123
173.69 163.739
178.382 156.47
-164.823 154.358
-172.9 172.394
-179.907 156.474
-165.374 165.28
-177.032 174.13
-170.75 152.333
-163.345 -178.579
-165.865 149.005
-154.164 -166.856
-165.32 -177.999
-156.083 160.169
-170.135 165.311
-162.355 153.225
-149.832 174.984
-157.484 151.951
-165.32 173.202
-150.564 173.462
-167.736 153.266
-144.663 176.512
-165.952 154.871
-163.635 158.189
-173.89 168.134
-178.761 139.661
-172.137 159.221
179.971 162.048
-140.548 -175.836
-172.762 167.37
173.55 167.429
178.151 148.965
-174.673 149.843
-166.989 176.413
-155.1 -165.681
-156.803 131.326
-175.219 155.071
-174.084 168.83
-144.099 145.255
-167.55 160.82
-158.626 130.722
-165.137 162.464
-161.72 153.113
-167.547 179.296
-173.338 146.083
-167.647 151.667
-166.237 159.714
-178.45 173.014
-158.59 149.564
-171.669 173.837
-154.48 152.881
-168.15 164.723
-173.331 170.48
-171.819 -175.571
-168.726 165.332
-149.188 162.423
-156.706 158.644
-172.182 176.386
-163.413 163.126
-155.357 -159.589
-169.602 158.167
-170.888 151.201
-157.483 -176.015
-161.934 151.083
-149.147 172.452
-162.507 167.158
-170.224 164.907
-166.725 166.885
175.549 178.234
-168.596 155.394
-140.855 157.948
-166.119 -172.922
-168.404 176.005
-165.491 169.545
-175.325 164.404
-175.608 164.947
-176.97 172.204
-175.711 161.445
-147.859 169.039
-166.999 171.83
-163.495 169.526
-149.521 162.49
-170.277 170.935
-166.753 -176.452
-168.129 163.079
-159.254 154.574
179.285 168.78
-161.968 166.983
-139.069 153.09
-171.838 159.06
-171.201 -176.789
-172.91 166.535
-165.683 -173.24
-151.974 158.961
-168.36 159.15
-168.213 -174.558
-158.715 168.387
-157.54 -178.835
-170.439 164.838
179.691 -172.599
-162.053 167.641
-157.351 -169.509
-163.333 179.581
-161.703 163.457
-145.393 178.574
-158.078 154.015
-169.741 162.475
-164.276 164.369
-167.637 155.574
-161.723 -163.032
-179.043 177.804
-174.565 162.265
-133.491 169.845
-169.28 164.375
-173.241 177.27
-167.562 156.171
-164.326 160.616
-173.755 147.026
-156.582 147.977
-153.118 136.754
-161.683 141.549
-150.185 164.447
-150.433 152.448
-166.647 155.499
175.8 139.641
-168.059 155.634
-175.196 141.103
-168.422 151.719
-154.582 163.463
-144.981 150.974
-155.12 166.16
-159.896 175.483
-159.286 165.957
-179.401 156.406
-167.413 169.484
-172.147 157.802
176.565 116.771
171.289 158.443
-162.486 -179.842
-147.854 166.91
179.489 164.785
-158.849 178.798
-177.651 144.317
-173.893 153.995
-174.243 145.41
-157.403 159.006
-156.681 176.185
-146.898 -179.61
-172.528 -175.262
-168.656 162.724
-170.159 157.578
-147.839 150.784
-163.956 156.304
-167.85 167.266
-142.578 167.646
-172.524 176.573
-173.899 121.124
-163.384 156.171
-153.245 173.924
175.28 164.691
-179.941 157.534
-149.88 156.857
-142.056 164.248
-157.589 147.338
-171.671 141.842
-173.391 146.731
-167.425 142.338
-165.721 165.437
-175.051 162.251
-158.423 147.604
-154.882 -178.838
-179.473 175.068
-167.566 147.69
-173.234 158.38
-168.475 173.39
-166.229 173.963
-163.195 -175.58
-157.693 172.687
-156.178 171.514
-148.597 -171.978
-161.702 175.236
-137.733 170.878
-166.052 168.942
-164.731 153.496
-166.166 -179.215
-155.954 171.226
-173.742 -171.897
-163.63 -177.969
-165.302 169.895
-171.121 -165.687
-173.644 168.401
-172.697 171.938
-169.157 161.57
-157.883 161.252
-170.162 177.107
-166.887 -179.215
-162.197 154.009
-157.824 166.933
-165.31 160.507
-161.099 179.83
-158.786 153.348
-173.115 157.614
-163.051 152.399
-179.369 157.203
-172.001 158.294
-173.032 155.019
-155.849 160.21
-170.179 149.738
-147.123 156.852
-168.825 159.271
167.18 157.412
-174.456 156.49
-158.839 179.73
-174.222 161.914
-175.894 165.698
-171.282 165.589
-160.151 168.165
-171.366 172.645
-171.078 172.293
-171.954 163.071
-178.534 -178.674
-157.897 -179.207
-155.956 176.548
-170.391 168.178
-161.97 166.472
-158.116 172.044
-157.218 -165.764
-168.307 -172.15
-151.65 -179.314
-150.744 -169.709
-170.24 178.541
-172.219 -175.568
-171.713 175.912
-157.086 170.564
-159.969 -156.509
-162.066 176.86
-173.968 -176.215
-174.041 174.687
-152.426 176.597
-171.306 171.894
-166.557 -174.486
-172.198 -161.012
-163.461 163.999
-175.821 -177.374
-177.656 174.182
-151.804 -174.463
-153.11 171.889
-172.191 -176.522
-158.075 -174.241
-178.76 142.644
-172.006 153.532
173.267 148.252
-157.152 169.327
-172.047 177.424
-159.085 176.525
-174.636 173.73
-165.218 178.538
-173.386 164.22
174.275 171.625
-178.137 155.8
-160.632 168.204
-179.426 161.347
-174.969 149.017
-173.118 150.534
177.242 149.505
-170.257 160.476
-163.656 171.717
173.625 157.891
-162.283 162.317
-147.689 158.482
-156.455 165.931
-160.266 169.321
-176.82 151.622
-162.222 147.991
-160.012 159.127
-125.655 163.352
-149.042 162.257
-170.634 165.766
-130.85 175.476
174.417 174.316
-171.629 157.284
-162.239 159.494
-147.288 131.007
-149.055 164.466
-145.707 132.575
-166.376 154.225
-165.672 153.874
-166.238 165.819
-160.389 144.754
177.901 167.658
178.755 146.352
-165.688 168.949
-147.184 156.252
-155.592 153.528
-160.963 168.174
-178.586 136.701
-159.161 147.739
-163.46 160.076
-167.514 145.434
-174.534 153.308
-164.231 157.189
-155.906 153.203
175.647 157.995
-168.663 154.86
-172.422 162.229
-171.4 174.495
-157.687 171.096
-160.333 174.855
-176.473 164.101
-168.536 178.67
-168.228 153.589
-161.309 162.352
-158.571 177.388
-176.387 161.52
-168.628 149.828
-162.268 158.88
-169.247 160.21
-151.859 162.887
177.642 165.339
177.849 166.352
-179.396 158.039
168.772 173.749
-179.7 171.521
-177.383 -160.663
-166.581 160.471
-174.914 161.711
-157.806 161.037
-164.072 -174.668
-152.656 159.713
-153.989 142.553
-138.51 160.322
-175.98 171.456
-175.48 172.555
-168.387 171.546
-175.835 175.329
-164.777 163.403
-179.731 167.943
-172.35 165.665
-169.946 152.076
-177.288 -174.534
-169.551 140.826
-160.352 153.122
179.71 165.068
-171.433 169.646
-177.943 163.914
170.643 153.064
-178.809 154.1
172.782 158.828
-174.783 155.654
-179.831 162.403
-169.592 155.458
178.047 167.717
-162.34 141.324
-170.539 140.506
-159.658 148.894
-156.227 112.714
-159.168 147.252
-174.169 130.854
-171.954 154.904
-158.369 140.716
-153.787 136.869
-165.799 153.18
-156.902 148.277
-175.501 151.663
-171.459 130.227
-166.454 154.043
-167.081 -179.936
-170.794 136.988
-154.361 153.339
-178.767 115.824
-160.355 158.31
-169.566 146.985
178.558 119.589
-143.598 174.501
-161.714 161.929
-156.882 166.861
-159.196 158.48
-165.389 156.074
-157.252 169.491
178.636 174.806
-160.868 162.959
-161.167 176.275
179.73 -179.559
-176.244 161.842
-175.928 175.354
-148.558 173.211
-173.293 -171.893
-157.008 -176.747
-167.595 161.89
-167.254 170.86
-160.64 174.788
-152.507 -169.327
-160.088 157.639
-174.142 163.837
-158.246 175.497
-174.508 176.178
-171.686 -179.086
-172.926 -165.439
-172.326 168.685
-156.496 -175.565
-147.808 179.984
-165.069 151.467
-156.892 163.457
-164.698 161.525
-153.712 170.726
-167.568 147.653
-177.114 158.551
-150.158 174.359
-174.352 157.644
-157.86 166.913
-174.164 157.597
-155.016 156.088
-154.258 161.076
-154.96 166.239
-168.064 127.619
-167.516 163.056
-142.494 155.525
-169.051 170.623
-142.483 148.664
-159.717 -173.77
-169.639 166.039
-177.587 168.83
-170.037 160.951
-154.241 -177.289
173.656 164.372
-170.108 160.307
-172.696 -175.291
-175.646 179.336
-176.677 170.992
-150.73 165.086
178.392 159.262
-165.341 158.586
-176.747 151.204
-167.974 169.835
-162.923 179.032
-174.955 176.161
-155.616 179.824
-162.109 177.453
-161.685 144.634
-158.426 154.187
-161.888 145.257
-164.923 176.167
-165.557 179.844
-173.235 162.217
-171.989 139.881
-171.078 171.22
-175.603 171.279
-175.191 166.92
-170.977 158.052
-167.673 165.139
-164.915 173.243
-178.729 -171.064
-169.37 164.406
-171.594 155.53
-158.497 -177.244
-169.652 156.194
175.754 155.84
-176.676 -175.987
-177.055 168.025
-165.05 163.548
-170.33 -177.432
-155.319 165.82
-174.292 171.45
-168.7 172.989
-159.07 163.34
-157.2 174.588
-144.942 167.972
-162.93 173.406
-154.983 159.299
-176.574 178.699
-148.88 160.743
177.933 155.905
-160.051 159.395
-170.034 176.467
-164.812 170.422
-169.528 162.953
-168.648 178.275
-166.963 166.487
-157.216 167.344
-156.015 -171.733
-169.491 162.806
-179.178 178.199
-168.899 149.71
-165.297 162.778
-166.638 152.922
172.314 174.842
-173.36 160.35
172.665 170.569
178.614 -174.782
-157.961 168.021
-170.5 163.059
-168.51 131.655
-173.504 163.833
-163.044 157.813
177.104 169.61
-173.79 -177.568
-154.693 179.904
-154.771 -176.333
-166.418 162.602
-141.642 168.111
-166.875 168.447
-172.926 155.978
-175.428 160.669
-169.377 166.57
-164.987 161.537
-168.72 159.936
-166.067 168.345
-172.678 162.908
-159.546 163.456
-172.454 178.024
-169.555 154.193
-177.33 149.668
-167.515 173.037
-163.58 167.529
-166.479 169.454
-172.837 179.139
-165.79 179.921
-172.466 172.754
-164.304 166.669
-154.56 178.368
-162.766 173.38
-163.653 167.507
-168.784 -175.46
-168.148 173.022
179.497 175.032
-169.285 171.739
-162.924 -169.375
-171.46 164.315
-161.008 173.156
-155.751 176.834
-161.396 -163.463
-161.662 176.006
-177.654 176.974
-164.159 170.755
-174.838 -169.52
-179.117 171.761
-159.77 171.385
-179.82 -174.382
-162.532 162.734
-176.897 178.818
-161.225 179.97
-167.399 -170.87
-166.669 156.422
-167.988 -177.313
-171.013 163.888
-158.491 176.845
-154.216 176.329
-164.928 -176.817
174.3 -170.282
-155.973 174.345
-167.677 179.598
-156.13 178.815
-165.959 -178.671
-167.751 178.469
-160.61 -173.694
170.412 -176.137
-172.361 176.96
-165.897 -176.964
-166.839 -170.177
-172.369 169.293
177.348 169.093
-173.608 169.528
-161.506 165.065
-172.329 173.287
-172.446 172.244
-162.86 145.038
-176.084 167.276
-171.804 176.136
-163.732 175.084
-145.837 147.274
-162.312 142.623
-176.999 169.386
176.396 159.023
172.533 -179.004
-176.584 159.186
-170.559 -173.388
-164.108 153.06
-162.521 -161.555
-165.186 170.737
-144.147 172.036
175.839 154.473
-154.801 162.111
-177.151 175.506
-153.032 163.548
-172.632 178.238
-169.939 174.118
-170.174 177.54
-172.173 174.954
175.551 160.679
-171.514 172.472
-170.605 169.565
-169.228 178.505
-176.936 164.413
-162.773 -175.261
-176.039 165.194
-167.306 174.095
-168.808 165.838
-166.102 165.665
-171.975 162.176
-161.338 -178.377
-167.341 161.041
-152.992 166.23
-155.048 149.182
-141.578 165.002
-162.785 150.094
-163.898 171.544
-169.729 172.434
-158.29 174.86
-177.571 143.039
-167.278 153.555
-172.519 161.651
-156.108 175.408
-167.759 -178.821
-169.766 177.623
-179.998 -172.653
-164.736 -162.163
-166.735 -175.774
-169.367 -177.426
-167.163 159.72
-177.064 178.815
-175.384 -172.699
-157.53 -169.559
-178.91 171.786
-162.302 175.004
-157.226 -166.301
-134.182 -170.021
-168.701 161.547
173.934 161.925
-171.31 172.726
174.682 167.138
-179.499 168.019
-171.81 173.658
-156.03 159.201
-161.909 166.877
-163.591 -179.919
-169.498 159.627
174.023 172.674
-165.995 172.752
-173.586 167.599
-178.562 168.216
-146.897 175.386
-173.139 170.145
-165.232 -170.168
-160.469 159.251
-176.778 165.398
-172.113 -173.079
-172.476 164.814
-152.528 144.156
175.778 161.196
173.437 153.132
-179.651 158.027
-169.402 177.107
-174.581 169.116
-176.075 165.195
-152.213 149.134
-178.313 170.688
-178.664 173.614
-149.806 -179.119
-168.538 169.89
-166.515 161.612
-166.454 172.609
-173.495 171.19
-154.367 178.34
-154.582 166.306
-163.513 166.74
-150.846 165.129
-174.518 151.993
-172.931 157.165
-166.462 133.104
-168.789 139.315
-172.428 167.708
-161.275 161.524
-158.245 152.347
-171.672 138.085
-152.13 137.525
-146.202 140.522
-152.164 156.131
-146.783 139.96
-161.193 125.219
-172.715 153.816
-171.954 144.234
-158.875 140.396
-172.049 148.989
-169.424 149.319
-170.318 168.823
-175.301 157.147
-159.956 174.568
-159.511 165.784
-165.063 151.982
-169.692 153.071
-170.26 143.975
-177.979 151.005
-179.953 160.63
-164.009 156.17
-167.632 158.657
-173.266 178.144
-178.815 163.264
-179.043 158.589
-169.73 156.598
-177.222 161.163
-173.399 168.801
-166.193 179.974
-167.671 172.212
-168.993 161.411
-164.128 166.291
177.773 143.296
-176.559 140.657
174.58 144.81
-167.57 144.383
173.637 146.83
-176.845 138.616
-174.93 -179.032
-164.559 151.29
-177.073 142.473
-172.117 172.424
-148.33 155.947
178.129 150.864
-170.039 154.773
-171.907 162.806
178.427 154.226
-174.185 156.3
-154.131 155.069
-158.621 163.938
-169.991 152.223
-161.371 144.882
179.77 154.169
172.392 160.082
179.222 153.473
-157.653 157.795
-157.672 168.963
-175.365 152.553
-168.678 162.816
-170.941 160.84
-160.671 -178.787
-147.078 166.931
-169.319 168.227
-172.689 149.238
-155.296 171.245
-167.865 149.276
-168.799 156.51
-167.895 153.779
-152.033 160.488
-179.211 157.336
-170.412 157.187
-175.914 161.479
-155.372 156.564
-150.886 156.022
-162.509 160.997
-174.936 146.849
-172.331 145.608
175.729 155.207
178.755 146.843
-173.533 155.923
179.892 147.17
176.828 139.526
176.764 159.549
-164.03 162.654
-144.599 144.692
-159.415 160.342
-160.237 144.834
-167.526 168.047
-176.401 165.824
-173.677 161.447
173.725 165.691
-162.527 177.285
-178.536 166.618
-175.157 -179.778
-176.975 170.377
-174.139 158.722
-174.002 174.873
173.723 176.491
-166.585 168.795
-163.467 160.186
-172.475 156.53
-169.637 169.974
-154.88 158.385
-175.999 157.121
-169.568 129.851
-158.464 168.35
-172.598 141.104
-159.665 169.688
-154.291 165.027
-166.073 155.695
-167.982 167.18
-159.542 144.902
177.501 148.113
-170.3 134.571
-165.058 157.59
-169.81 156.542
-164.584 130.124
-177.397 162.615
-169.634 134.179
-131.876 149.645
-169.493 157.792
-156.191 158.116
-166.166 159.783
-173.98 155.076
-174.889 134.993
-174.334 145.648
-142.688 162.971
-148.628 147.105
-143.563 143.754
-106.128 145.786
-145.143 164.305
-133.496 150.999
-138.875 141.263
-135.011 145.784
-146.096 152.41
-144.755 132.502
178.207 139.168
-147.543 145.424
-161.631 119.189
-146.182 151.909
-164.148 131.304
177.961 131.746
179.128 145.357
-170.92 140.695
-170.062 144.983
-170.695 128.033
-170.301 125.445
-163.691 137.171
-157.689 139.764
-172.477 147.505
177.298 125.193
-179.454 129.424
-163.657 120.601
-92.9532 126.479
-94.8545 86.5269
-96.9755 97.0183
-105.997 100.765
-143.9 103.344
-124.794 95.0656
-95.0377 85.3448
-94.8442 127.044
-98.6147 117.304
-113.457 113.55
-91.4924 136.946
-122.665 137.402
-108.584 124.459
-131.338 147.01
-91.1734 143.305
-131.576 140.487
-118.722 150.64
-91.6133 147.436
-95.2376 150.703
-101.853 152.069
-97.2014 141.808
-110.871 137.427
-85.147 149.454
-90.2643 161.856
-97.5872 116.51
-120.261 137.858
-111.94 142.686
-104.294 140.877
-106.809 146.774
-118.189 124.443
-102.418 129.81
-119.313 143.994
-91.9017 144.045
-85.4415 141.222
-79.9621 138.23
-124.5 153.91
-115.768 147.485
-114.773 149.885
-118.65 134.64
-118.684 139.141
-107.016 146.593
-115.024 125.696
-115.205 158.773
-112.088 150.808
-100.543 162.933
-120.772 147.663
-92.1673 146.487
-73.1576 141.526
-103.339 178.592
-96.1096 163.499
-94.2496 153.236
-96.7826 155.402
-103.772 150.514
-82.8527 147.131
-84.7476 161.456
-104.126 129.192
-103.973 151.764
-118.284 152.543
-97.5862 161.707
-118.804 158.22
-123.215 154.405
-89.4074 160.381
-107.387 162.622
-81.0936 150.627
-109.861 144.915
-113.183 156.665
-132.069 145.984
-127.228 153.363
-141.229 148.203
-131.653 154.05
-102.116 164.643
-77.0498 148.884
-108.171 149.283
-90.3576 156.797
-103.696 149.53
-104.087 146.257
-120.935 172.706
-122.649 149.133
-108.649 150.12
-92.0887 154.986
-124.044 153.926
-122.437 133.349
-103.77 136.198
-112.869 148.263
-98.805 150.527
-101.556 146.889
-86.4913 158.416
-111.573 141.968
-119.398 147.655
-145.758 151.496
-133.446 143.552
-106.357 129.763
-126.955 164.976
-113.937 131.142
-145.881 148.24
-131.491 113.021
-126.024 141.982
-110.866 125.538
-98.2684 141.542
-121.342 140.882
-133.448 139.164
-151.539 145.824
-130.022 143.157
-118.572 146.047
-108.991 154.867
-113.861 148.08
-110.682 142.677
-129.291 133.526
-99.087 137.118
-111.732 151.604
-85.5014 159.818
-120.281 144.347
-97.2419 138.608
-106.774 171.131
-89.3286 137.734
-143.43 145.714
-117.94 147.851
-123.995 153.828
-101.943 149.409
-89.4137 123.608
-100.091 139.653
-86.6072 135.507
-150.359 136.064
-116.035 145.381
-97.0631 152.056
-114.36 156.871
-110.604 147.685
-98.8458 141.859
-101.187 153.093
-134.78 146.449
-103.092 148.397
-96.6169 138.912
-95.7372 153.801
-91.0105 149.429
-107.953 128.392
-99.6605 145.821
-120.956 139.366
-108.387 152.575
-98.9236 152.888
-127.564 120.112
-119.715 131.507
-119.159 153.301
-114.752 151.122
-109.023 153.812
-116.512 144.697
-106.286 146.426
-144.766 137.568
-100.273 133.731
-105.347 135.711
-125.445 123.19
-122.107 141.708
-121.182 140.225
-116.145 141.402
-136.552 141.236
-116.834 134.873
-129.871 158.36
-116.055 165.487
-90.4031 137.776
-121.491 151.294
-90.6435 148.401
-82.1361 156.612
-97.8358 157.892
-85.5803 154.765
-91.8323 149.288
-76.2551 143.56
-107.007 136.751
-85.513 142.899
-85.0168 139.798
-84.3203 131.124
-85.9558 131.008
-81.1782 135.045
-113.789 139.966
-91.4041 153.502
-81.1036 138.303
-121.983 152.363
-115.745 139.518
-101.712 151.132
-85.0326 149.199
-107.272 179.151
-82.1746 141.596
-95.5376 153.297
-116.032 143.311
-93.5202 122.276
-111.987 141.634
-79.2181 132.435
-139.383 150.561
-133.103 127.456
-103.702 107.86
-120.771 119.831
-110.15 115.644
-143.063 123.635
-103.577 107.683
-124.459 131.07
-124.853 156.387
-96.5485 148.629
-110.691 142.825
-104.753 132.682
-101.497 145.754
-103.932 153.433
-90.8758 132.66
-97.1216 123.211
-110.809 126.582
-141.969 114.076
-120.9 127.49
-122.095 134.26
-108.444 114.02
-101.244 133.028
-135.435 127.226
-133.096 122.057
-77.3505 110.169
-87.4779 165.217
-97.2331 147.644
-75.0568 138.192
-123.129 108.646
-80.4562 123.338
-98.1949 145.235
-85.3361 135.782
-119.028 139.542
-85.6717 139.962
-94.282 147.397
-106.161 152.987
-95.5914 149.066
-75.0867 159.243
-115.996 151.214
-80.4595 144.345
-90.1861 156.688
-124.881 141.313
-131.535 133.521
-111.242 146.757
-93.6485 151.032
-80.1299 154.912
-122.013 140.996
-117.856 123.732
-156.572 140.95
-110.372 150.668
-90.1764 146.407
-133.361 147.578
-88.0454 156.681
-122.614 150.118
-113.702 143.385
-110.621 138.102
-114.265 150.85
-121.527 151.806
-113.789 145.522
-109.627 136.627
-134.227 147.86
-126.495 150.134
-115.142 146.581
-117.008 146.425
-127.347 128.984
-119.689 136.168
-113.926 130.296
-116.249 141.44
-119.902 153.885
-130.119 138.505
-127.393 127.178
-143.879 118.116
-150.34 127.132
-124.993 126.218
-109.294 124.562
-128.918 137.724
-136.972 111.597
